pair_id,video1,video2,pair_feature,trajectory1_feature,trajectory2_feature,dist
329,ph_demo_44,ph_demo_33,"(4, 6)","[0.059914227618236726, 1.0864567018633289, 4.251488507474954, 0.0, 2.77083001209197, 1.2094662243789163, 3.999999999999999, 4.0679996988067035, 4.7352663344090615, 5.774402395450768, 8.26923076923077, 6.229508196721311, 1.6279069767441872, 1.5008833726526494, 0.5012188755298754, 1.3675186531314651, 0.4070252783485353, 0.4070252783485353, 2.568602739179665, 2.757918938124617]","[0.10126233774230631, 5.412496015784248, 6.640892723541306, 0.34070851438405114, 6.62402214271806, 2.0227924874205234, 1.9999999999999998, 1.4257201547495346, 4.1166354256767095, 6.106353785394877, 7.115384615384616, 6.065573770491803, 1.6279069767441872, 1.7172387505491713, 0.8648015849745323, 0.6662789868318206, 0.386302150970536, 0.386302150970536, 7.853393875359618, 2.334576288020273]",17.37108455343627
330,ph_demo_7,mh_demo_40,"(4, 5)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]",37.34804454046096
331,ph_demo_7,ph_demo_116,"(4, 5)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]",34.025546012413805
332,ph_demo_7,mh_demo_140,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.017917306913391773, 2.716310256006702, 9.999999999999998, 1.1165381663382468, 3.088787178563366, 5.568472110266621, 3.999999999999999, 1.497441974188194, 4.255719338641152, 2.9043246964044807, 6.923076923076924, 7.5409836065573765, 2.2093023255813966, 1.2545533587673523, 0.0, 1.1672404072798443, 0.11443154166776748, 0.11443154166776748, 2.8691835100743823, 3.9858631414006744]",21.55618877490639
333,ph_demo_7,mh_demo_195,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.07520122745648128, 1.7140353425570543, 8.23050976173881, 1.3400859554931328, 5.304205009268701, 0.47122741852897665, 1.9999999999999998, 0.2032211323427413, 4.254161881304307, 3.94678272822013, 8.653846153846153, 7.704918032786885, 2.5581395348837224, 0.0, 0.23910986987862382, 0.5320786568778377, 0.10396086511057345, 0.10396086511057345, 1.000453953466764, 5.564045666923146]",26.78225561779872
334,ph_demo_7,mh_demo_2,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.0696134482761277, 5.8194969886796475, 8.049491363053715, 2.4529017638994763, 7.2645254856032, 6.327706167224382, 3.999999999999999, 4.46061521754739, 3.1024613325262416, 3.5494886998375366, 8.26923076923077, 4.918032786885246, 0.6976744186046524, 1.4421701309588242, 0.9995266901004456, 0.3732626560428154, 0.14249909153665152, 0.14249909153665152, 3.9131396230302036, 3.7968273506449393]",19.08350000262316
335,ph_demo_7,mh_demo_44,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.07618181905731503, 5.130945502118546, 8.476994753774218, 1.3946507481227537, 2.3857442805980122, 10.0, 3.999999999999999, 4.7042838090268875, 2.8673166431769106, 3.6359610211155653, 10.0, 4.426229508196721, 0.3488372093023271, 0.9625062724759763, 0.5650441391830441, 0.4659926160268031, 0.5120099297539031, 0.5120099297539031, 1.2304592870439346, 6.149203294231183]",18.33607854869189
336,ph_demo_7,paired_demo_191,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.06408216585532311, 4.150756995362292, 8.617594153868012, 2.2729705914764575, 1.7052030874791462, 1.9651860778714978, 5.999999999999999, 0.0, 2.034621507031078, 3.637672709868254, 3.4615384615384617, 4.098360655737705, 0.813953488372094, 1.3166518043702808, 1.3786512753367224, 0.8111862949353958, 0.19636416229801812, 0.19636416229801812, 8.585334342850405, 3.8466127994549293]",27.56528187708067
337,ph_demo_7,paired_demo_37,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.0006674837499169861, 6.683768870262645, 6.992127265273947, 0.5634470709907462, 2.1633517628140266, 5.702792435213271, 1.9999999999999998, 2.7986564496841093, 3.7771846759011836, 5.768283829345765, 5.1923076923076925, 5.081967213114754, 0.813953488372094, 1.5577167885703096, 0.7402231361151248, 0.8027879706127785, 0.35781870304510477, 0.35781870304510477, 8.576755746638192, 3.807327088082972]",16.962132550718234
338,ph_demo_7,paired_demo_47,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.14102783725635448, 2.901307514452607, 6.910862410868053, 0.6774448053973765, 3.9726141603762675, 7.670717701629112, 3.999999999999999, 5.040946895449138, 3.5607899093333377, 4.995164762668234, 8.653846153846153, 5.409836065573771, 1.0465116279069777, 1.6300808355184044, 0.790117288113519, 0.7816094882346483, 0.39993894677602415, 0.39993894677602415, 0.14090143702932956, 5.297599618096848]",16.397640185414332
339,ph_demo_7,paired_demo_59,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.1326029056898329, 1.036387033087553, 8.957807531273385, 2.0656034458049164, 4.106161384138796, 4.193854616979807, 1.9999999999999998, 0.12815516590280396, 2.2064032653277073, 2.518883893455743, 5.1923076923076925, 4.098360655737705, 0.0, 1.0028321737270267, 0.848055520821539, 0.0, 0.7926481224367861, 0.7926481224367861, 1.3749841623785528, 5.940093196690835]",26.54924618772389
340,ph_demo_7,ph_demo_15,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.2286757127297807, 4.950955541427558, 6.948307838850738, 0.09221340295884461, 2.9834519134063786, 3.569943316228348, 1.9999999999999998, 1.0135764004227727, 3.7750561151305835, 5.222925097435173, 4.423076923076924, 5.245901639344263, 0.9302325581395365, 1.4181011861013342, 0.7995360853310882, 0.58658653003103, 0.8139326823179389, 0.8139326823179389, 8.499807092440758, 4.47607336956357]",19.379451264070866
341,ph_demo_7,ph_demo_196,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.031326273245388614, 3.0913344503603772, 8.258870069248541, 1.3245042712548925, 5.4139491293326865, 6.153483624162946, 1.9999999999999998, 3.3826674046098137, 2.8346581993998563, 4.224605004964638, 8.076923076923077, 5.245901639344263, 0.9302325581395365, 1.1639665980187095, 0.6874373101992777, 0.3179269966956857, 0.4798290986509097, 0.4798290986509097, 4.780378729195716, 2.86975649277863]",18.18064772837326
342,ph_demo_7,ph_demo_20,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.021749528668980056, 4.728835974670422, 8.32804274523407, 1.8638704771931187, 5.258183757592393, 7.280452144722689, 1.9999999999999998, 3.0099095940008, 2.4901157644404392, 3.58784457928652, 5.1923076923076925, 4.262295081967213, 0.11627906976744296, 1.3266402414869578, 0.9684195797883788, 0.11414238540774058, 0.43025239988016906, 0.43025239988016906, 10.0, 5.728192254611126]",18.78713156552667
343,ph_demo_7,ph_demo_33,"(4, 6)","[0.11979974423562689, 4.590690573473687, 3.360504062536244, 2.237178765924111, 3.0958331475007954, 9.407160758319918, 1.9999999999999998, 5.156695628031912, 4.772731798687311, 5.701903710208101, 7.307692307692309, 6.229508196721311, 1.5116279069767455, 1.7773705898528662, 0.9028734561235081, 0.9528621348637005, 0.019680945790202742, 0.019680945790202742, 6.0906714410571965, 6.615083887948419]","[0.10126233774230631, 5.412496015784248, 6.640892723541306, 0.34070851438405114, 6.62402214271806, 2.0227924874205234, 1.9999999999999998, 1.4257201547495346, 4.1166354256767095, 6.106353785394877, 7.115384615384616, 6.065573770491803, 1.6279069767441872, 1.7172387505491713, 0.8648015849745323, 0.6662789868318206, 0.386302150970536, 0.386302150970536, 7.853393875359618, 2.334576288020273]",20.11783908292267
344,mh_demo_40,ph_demo_116,"(5, 5)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]",31.085619110044856
345,mh_demo_40,mh_demo_140,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.017917306913391773, 2.716310256006702, 9.999999999999998, 1.1165381663382468, 3.088787178563366, 5.568472110266621, 3.999999999999999, 1.497441974188194, 4.255719338641152, 2.9043246964044807, 6.923076923076924, 7.5409836065573765, 2.2093023255813966, 1.2545533587673523, 0.0, 1.1672404072798443, 0.11443154166776748, 0.11443154166776748, 2.8691835100743823, 3.9858631414006744]",34.99909943138702
346,mh_demo_40,mh_demo_195,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.07520122745648128, 1.7140353425570543, 8.23050976173881, 1.3400859554931328, 5.304205009268701, 0.47122741852897665, 1.9999999999999998, 0.2032211323427413, 4.254161881304307, 3.94678272822013, 8.653846153846153, 7.704918032786885, 2.5581395348837224, 0.0, 0.23910986987862382, 0.5320786568778377, 0.10396086511057345, 0.10396086511057345, 1.000453953466764, 5.564045666923146]",32.87672465444919
347,mh_demo_40,mh_demo_2,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.0696134482761277, 5.8194969886796475, 8.049491363053715, 2.4529017638994763, 7.2645254856032, 6.327706167224382, 3.999999999999999, 4.46061521754739, 3.1024613325262416, 3.5494886998375366, 8.26923076923077, 4.918032786885246, 0.6976744186046524, 1.4421701309588242, 0.9995266901004456, 0.3732626560428154, 0.14249909153665152, 0.14249909153665152, 3.9131396230302036, 3.7968273506449393]",31.565140394436686
348,mh_demo_40,mh_demo_44,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.07618181905731503, 5.130945502118546, 8.476994753774218, 1.3946507481227537, 2.3857442805980122, 10.0, 3.999999999999999, 4.7042838090268875, 2.8673166431769106, 3.6359610211155653, 10.0, 4.426229508196721, 0.3488372093023271, 0.9625062724759763, 0.5650441391830441, 0.4659926160268031, 0.5120099297539031, 0.5120099297539031, 1.2304592870439346, 6.149203294231183]",39.265176514127944
349,mh_demo_40,paired_demo_191,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.06408216585532311, 4.150756995362292, 8.617594153868012, 2.2729705914764575, 1.7052030874791462, 1.9651860778714978, 5.999999999999999, 0.0, 2.034621507031078, 3.637672709868254, 3.4615384615384617, 4.098360655737705, 0.813953488372094, 1.3166518043702808, 1.3786512753367224, 0.8111862949353958, 0.19636416229801812, 0.19636416229801812, 8.585334342850405, 3.8466127994549293]",38.35871495647664
350,mh_demo_40,paired_demo_37,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.0006674837499169861, 6.683768870262645, 6.992127265273947, 0.5634470709907462, 2.1633517628140266, 5.702792435213271, 1.9999999999999998, 2.7986564496841093, 3.7771846759011836, 5.768283829345765, 5.1923076923076925, 5.081967213114754, 0.813953488372094, 1.5577167885703096, 0.7402231361151248, 0.8027879706127785, 0.35781870304510477, 0.35781870304510477, 8.576755746638192, 3.807327088082972]",39.09540125160531
351,mh_demo_40,paired_demo_47,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.14102783725635448, 2.901307514452607, 6.910862410868053, 0.6774448053973765, 3.9726141603762675, 7.670717701629112, 3.999999999999999, 5.040946895449138, 3.5607899093333377, 4.995164762668234, 8.653846153846153, 5.409836065573771, 1.0465116279069777, 1.6300808355184044, 0.790117288113519, 0.7816094882346483, 0.39993894677602415, 0.39993894677602415, 0.14090143702932956, 5.297599618096848]",34.170414191279946
352,mh_demo_40,paired_demo_59,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.1326029056898329, 1.036387033087553, 8.957807531273385, 2.0656034458049164, 4.106161384138796, 4.193854616979807, 1.9999999999999998, 0.12815516590280396, 2.2064032653277073, 2.518883893455743, 5.1923076923076925, 4.098360655737705, 0.0, 1.0028321737270267, 0.848055520821539, 0.0, 0.7926481224367861, 0.7926481224367861, 1.3749841623785528, 5.940093196690835]",30.210753707970973
353,mh_demo_40,ph_demo_15,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.2286757127297807, 4.950955541427558, 6.948307838850738, 0.09221340295884461, 2.9834519134063786, 3.569943316228348, 1.9999999999999998, 1.0135764004227727, 3.7750561151305835, 5.222925097435173, 4.423076923076924, 5.245901639344263, 0.9302325581395365, 1.4181011861013342, 0.7995360853310882, 0.58658653003103, 0.8139326823179389, 0.8139326823179389, 8.499807092440758, 4.47607336956357]",38.75396627671522
354,mh_demo_40,ph_demo_196,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.031326273245388614, 3.0913344503603772, 8.258870069248541, 1.3245042712548925, 5.4139491293326865, 6.153483624162946, 1.9999999999999998, 3.3826674046098137, 2.8346581993998563, 4.224605004964638, 8.076923076923077, 5.245901639344263, 0.9302325581395365, 1.1639665980187095, 0.6874373101992777, 0.3179269966956857, 0.4798290986509097, 0.4798290986509097, 4.780378729195716, 2.86975649277863]",31.57323840293169
355,mh_demo_40,ph_demo_20,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.021749528668980056, 4.728835974670422, 8.32804274523407, 1.8638704771931187, 5.258183757592393, 7.280452144722689, 1.9999999999999998, 3.0099095940008, 2.4901157644404392, 3.58784457928652, 5.1923076923076925, 4.262295081967213, 0.11627906976744296, 1.3266402414869578, 0.9684195797883788, 0.11414238540774058, 0.43025239988016906, 0.43025239988016906, 10.0, 5.728192254611126]",37.26454135550329
356,mh_demo_40,ph_demo_33,"(5, 6)","[0.031037685539582527, 0.5491779569765596, 2.7818620283776307, 9.999999999999998, 10.0, 2.504591616037665, 1.9999999999999998, 4.133665498637525, 0.006818578711021317, 0.6013017032349337, 5.769230769230769, 2.622950819672131, 2.790697674418606, 1.6539146663348288, 0.22942959969354382, 0.9946461276745746, 0.10109666744363222, 0.10109666744363222, 0.3774696911658175, 0.0]","[0.10126233774230631, 5.412496015784248, 6.640892723541306, 0.34070851438405114, 6.62402214271806, 2.0227924874205234, 1.9999999999999998, 1.4257201547495346, 4.1166354256767095, 6.106353785394877, 7.115384615384616, 6.065573770491803, 1.6279069767441872, 1.7172387505491713, 0.8648015849745323, 0.6662789868318206, 0.386302150970536, 0.386302150970536, 7.853393875359618, 2.334576288020273]",34.28821104490025
357,ph_demo_116,mh_demo_140,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.017917306913391773, 2.716310256006702, 9.999999999999998, 1.1165381663382468, 3.088787178563366, 5.568472110266621, 3.999999999999999, 1.497441974188194, 4.255719338641152, 2.9043246964044807, 6.923076923076924, 7.5409836065573765, 2.2093023255813966, 1.2545533587673523, 0.0, 1.1672404072798443, 0.11443154166776748, 0.11443154166776748, 2.8691835100743823, 3.9858631414006744]",31.358968774997702
358,ph_demo_116,mh_demo_195,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.07520122745648128, 1.7140353425570543, 8.23050976173881, 1.3400859554931328, 5.304205009268701, 0.47122741852897665, 1.9999999999999998, 0.2032211323427413, 4.254161881304307, 3.94678272822013, 8.653846153846153, 7.704918032786885, 2.5581395348837224, 0.0, 0.23910986987862382, 0.5320786568778377, 0.10396086511057345, 0.10396086511057345, 1.000453953466764, 5.564045666923146]",31.80581141253414
359,ph_demo_116,mh_demo_2,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.0696134482761277, 5.8194969886796475, 8.049491363053715, 2.4529017638994763, 7.2645254856032, 6.327706167224382, 3.999999999999999, 4.46061521754739, 3.1024613325262416, 3.5494886998375366, 8.26923076923077, 4.918032786885246, 0.6976744186046524, 1.4421701309588242, 0.9995266901004456, 0.3732626560428154, 0.14249909153665152, 0.14249909153665152, 3.9131396230302036, 3.7968273506449393]",31.793108452810774
360,ph_demo_116,mh_demo_44,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.07618181905731503, 5.130945502118546, 8.476994753774218, 1.3946507481227537, 2.3857442805980122, 10.0, 3.999999999999999, 4.7042838090268875, 2.8673166431769106, 3.6359610211155653, 10.0, 4.426229508196721, 0.3488372093023271, 0.9625062724759763, 0.5650441391830441, 0.4659926160268031, 0.5120099297539031, 0.5120099297539031, 1.2304592870439346, 6.149203294231183]",34.43815046690474
361,ph_demo_116,paired_demo_191,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.06408216585532311, 4.150756995362292, 8.617594153868012, 2.2729705914764575, 1.7052030874791462, 1.9651860778714978, 5.999999999999999, 0.0, 2.034621507031078, 3.637672709868254, 3.4615384615384617, 4.098360655737705, 0.813953488372094, 1.3166518043702808, 1.3786512753367224, 0.8111862949353958, 0.19636416229801812, 0.19636416229801812, 8.585334342850405, 3.8466127994549293]",25.54510357142359
362,ph_demo_116,paired_demo_37,"(5, 6)","[0.09065569366398041, 0.0, 8.09580964655712, 7.055298034904785, 4.021895783936161, 4.128438293933551, 0.0, 0.13803637274077474, 0.0, 0.0, 2.884615384615385, 2.1311475409836063, 0.3488372093023271, 1.7354816994850417, 0.69875807042056, 0.2747790246735833, 0.7822514999959862, 0.7822514999959862, 6.461410083058956, 9.24573882040161]","[0.0006674837499169861, 6.683768870262645, 6.992127265273947, 0.5634470709907462, 2.1633517628140266, 5.702792435213271, 1.9999999999999998, 2.7986564496841093, 3.7771846759011836, 5.768283829345765, 5.1923076923076925, 5.081967213114754, 0.813953488372094, 1.5577167885703096, 0.7402231361151248, 0.8027879706127785, 0.35781870304510477, 0.35781870304510477, 8.576755746638192, 3.807327088082972]",30.539607659044076
